time,angle_2d,angle_3d
0.02199244499206543,3.315252079910124,3.5707124588390684
0.05386209487915039,3.194557407942426,3.696607481288936
0.08770871162414551,1.5766472482320069,2.0069730291427277
0.12078642845153809,0.523432794708242,0.0748192198484503
0.48257875442504883,2.4528834604776364,3.2681292266638877
0.48909854888916016,3.3463475792526935,3.1234816476843434
0.5235333442687988,3.422152104691122,3.060188039645368
0.559999942779541,3.5140431082815837,4.030151501058356
0.6010000705718994,3.3672954483238016,3.0069794893189794
0.6240010261535645,3.2612503093796192,4.154643730492097
0.6570000648498535,3.1793192218870843,2.668414040627397
0.6901521682739258,3.298800093617672,4.134343098038556
0.72715163230896,3.264912734610334,2.835611019471628
0.7571513652801514,3.3555281851295717,3.053500854535571
0.7931513786315918,3.352044378864747,2.932606342605908
0.8241519927978516,3.2152654147517126,2.970531267945404
0.8601515293121338,3.162852382563244,2.771990306127094
0.8941512107849121,3.2013204220410785,2.6943871207565735
0.9301517009735107,3.4303687466493784,3.988957050012715
0.9581515789031982,3.261044041252603,2.9027884834238478
0.9929931163787842,3.36467802556578,3.271719917720418
1.0249931812286377,3.361835115821151,3.0303038986807564
1.0659923553466797,3.226172813709695,3.6124472818166566
1.0949926376342773,3.2564427474908086,2.6847806152242697
1.129993200302124,3.234668437122764,2.830489898181156
1.1649925708770752,3.163804303801271,3.9615846113757414
1.1929926872253418,3.2915663212125423,4.028891793438532
1.2409923076629639,2.9859501042647594,3.897162220462434
1.2590901851654053,2.919029841143441,2.451285375117209
1.2980899810791016,2.8173477741497095,2.4755137504909044
1.3260905742645264,2.883862104072932,2.5805289206275006
1.3561718463897705,2.87111110348971,3.7287324556685633
1.4031715393066406,2.9054790811859164,3.7924772314717927
1.4271724224090576,2.9934545410488624,2.5110749739511107
1.458172082901001,2.471539190236939,3.2424271232030435
1.492171287536621,2.176632328128335,1.7651789564746707
1.526172399520874,1.3921987451799112,1.0392412004005678
1.5641717910766602,1.1500591010531593,1.3514183313052115
1.5921716690063477,0.7182733568678543,1.5432201431346755
1.6331720352172852,0.510777539017198,1.1451946887497684
1.6631908416748047,0.004408094842801802,0.6491705627524595
1.6971714496612549,0.4563706701894148,0.732192355465628
1.7261722087860107,0.42957672922338475,0.7675122488743114
1.769171953201294,0.540839981249519,0.24705880931961133
1.8001720905303955,0.6223745560141367,0.10410509527750378
1.82017183303833,0.8161547599460164,0.09177682919417407
1.8601717948913574,1.0330999905837643,0.4152860374139493
1.8962411880493164,1.3122226132049093,1.7313445262385017
1.9352378845214844,1.9321315322429768,2.289793146149634
1.9632456302642822,2.124630036965897,2.4273020907452008
1.9922373294830322,2.2735153421427867,2.2607926790375643
2.025238513946533,2.322533589496345,2.749556324472735
2.0582380294799805,2.29240946843791,2.8403017831643638
2.0919551849365234,2.4056341025285235,2.786280085945805
2.133955240249634,2.4383276978329036,2.712476418622913
2.1649553775787354,2.361464516703535,2.5529784053661047
2.191956043243408,2.4338662628918826,2.8504808274657307
2.223954677581787,2.415152331441334,2.831586623363961
2.2599546909332275,2.442545017048502,2.8163360643695228
2.307955741882324,2.345163271147868,2.8098648717474646
2.329955577850342,2.2270934843376438,2.60996707984836
2.358954906463623,2.4409837436793964,2.8238102066269164
