time,angle_2d,angle_3d
0.03099822998046875,0.7593336845008878,0.8270714450757453
0.06354260444641113,0.6929773790386662,0.6749745235366902
0.09655308723449707,0.69329922372944,0.7743756652331513
0.5271117687225342,0.7564006719280485,0.8092533310700674
0.5584447383880615,0.6620744787395552,0.7298975979627755
0.5976061820983887,0.8076867580040812,0.9048261749364315
0.6386075019836426,0.7035924680246808,0.6717510953564556
0.6704630851745605,0.7732742196876927,0.7408578051974928
0.7014625072479248,0.7382278739538322,0.5780208693750808
0.7338554859161377,0.7850722867754598,0.7517260842761857
0.7738549709320068,0.7670560824479651,0.7754525140430246
0.8008558750152588,0.7629295985171893,0.7158986198417949
0.8362913131713867,0.7649192124708009,0.7599405374620289
0.8692913055419922,0.7737025837533054,0.8122447870222231
0.9132919311523438,0.7080685014767596,0.8148675587298442
0.9383325576782227,0.8485269510088358,0.8304952595604504
0.9682915210723877,0.8330412519791253,0.8438732984113244
1.0043015480041504,0.7136438149838682,0.7381841962176168
1.0364584922790527,0.7751731111549134,0.7564700696331954
1.0674586296081543,0.6095340740549489,0.5922487795827749
1.1019608974456787,0.7949174975972824,0.6480332974306293
1.1339614391326904,0.7070094755188165,0.6040159801461868
1.1689670085906982,0.8341847510085927,0.6581325859846459
1.214965581893921,0.8803703411634274,0.7773594720545418
1.2389626502990723,0.7421139339767251,0.6105784336756699
1.2774693965911865,0.8038935311064961,0.785120893280606
1.304469108581543,0.8138717113380096,0.82316966297401
1.339470386505127,0.7520800538762273,0.5771533047893342
1.3704700469970703,0.7974562910081318,0.708160904746336
1.4044697284698486,0.7788435085825256,0.7732239257079527
1.4344689846038818,0.6987734447724563,0.7074308748096598
1.4676175117492676,0.8517782570152406,0.7173976863401208
1.5036182403564453,0.815596725775606,0.6829420681557963
1.5406174659729004,0.82498910369128,0.7773522084222009
1.569617748260498,0.744993734346366,0.6974507787648179
1.6048567295074463,0.8276646617051711,0.8091708940734748
1.6368584632873535,0.7989711417373826,0.6675968886999613
1.6676886081695557,0.7104127483761999,0.5787965053036146
1.701688528060913,0.7427336117868322,0.6257765164315288
1.7350597381591797,0.820040793680306,0.7469538316641433
1.7730622291564941,0.8613410732460522,0.7568785585976343
1.805060625076294,0.7533930594686353,0.677021617763387
1.8370599746704102,0.864481815573015,0.8020124558783266
1.8670604228973389,0.8621711138150943,0.8267901524177432
1.9019520282745361,0.9131694838132773,0.7955653027499636
1.9349560737609863,0.7764259899146566,0.7849691259153531
1.9636430740356445,0.7522654113718943,0.7916231557508127
2.002346992492676,0.8049360965657968,0.7291447258327821
2.0353474617004395,0.5782380005417167,0.6589544431114973
2.0745906829833984,0.6891487100535869,0.5134145384986653
2.100348472595215,0.7275604386264547,0.6537269811934152
2.136347532272339,0.8017850321702156,0.7258059215071455
2.1693031787872314,0.8060083601532426,0.7474085000827699
2.2109882831573486,0.7597159784875203,0.62661862036461
2.2309865951538086,0.7739690706895317,0.6283276254804093
2.273986577987671,0.7616395834100445,0.7289100226869323
2.3009865283966064,0.7801502853509703,0.7188584445541437
2.3350989818573,0.8245570197349252,0.6497967796998978
2.371103525161743,0.8522243325498948,0.8326607195357667
2.402317523956299,0.8467805135065021,0.8690994367972849
2.439317464828491,0.8920483227737463,0.8038321445214933
2.4703352451324463,0.7578170440677923,0.8248466733822681
2.5003349781036377,0.8066376715476054,0.8033917128226733
2.5374181270599365,0.7367156688397927,0.6325472980723816
2.567417860031128,0.8046114610112909,0.7712952454201343
2.6009204387664795,0.6730154504166137,0.6256105861817218
2.633920192718506,0.6713951303131012,0.6238999355739452
2.6675424575805664,0.7370447025691362,0.7168547390653544
2.7086386680603027,0.7032756333838961,0.6418621863976455
2.730638265609741,0.743002102421741,0.5538925564800934
2.7727155685424805,0.7708928174237997,0.7675702720483741
2.8036997318267822,0.915863941771903,0.7799542695834702
2.8386073112487793,0.8478774817473607,0.7991077045818145
2.867600440979004,0.7009649859502076,0.8377960192662215
2.9009037017822266,0.7024837145441154,0.7269540090553903
2.9349071979522705,0.8162399840662147,0.980937450095098
2.9710943698883057,0.7508167736112341,0.7321720374056326
3.000092029571533,0.8234935249667501,0.7614102239239173
3.0347280502319336,0.7853522176356478,0.7107022491413773
3.0817227363586426,0.7298354650154124,0.5978179978880007
3.1027228832244873,0.7191441926618722,0.7154310676552882
3.1337227821350098,0.6824070360416101,0.5784157592544261
3.1706812381744385,0.8295102439411437,0.6968228979304172
3.2049269676208496,0.730560390746291,0.7404828229734619
3.2375380992889404,0.6018455118880013,0.6113265877155811
3.2772343158721924,0.7932446456931359,0.7885310040287834
3.3122317790985107,0.7671316580434393,0.6489777908383303
3.3422324657440186,0.8685008752467525,0.7635210184321295
3.368231773376465,0.876048809076508,0.7850470241915559
3.4012317657470703,0.8000456013099893,0.7661905337411952
3.431231737136841,0.8244100852401175,0.8900418412801514
3.467517852783203,0.8282403094979145,0.7802030050486337
3.500516653060913,0.7112527432361162,0.6917279954579101
3.533954620361328,0.9201384906902774,0.8166222535928682
3.5669312477111816,0.7443292825579135,0.7277578450458861
3.6019301414489746,0.8032380786665101,0.8132050074739823
3.6489295959472656,0.8178865757759581,0.8711548839131922
3.667567491531372,0.796403198147118,0.8621938108129825
3.7065000534057617,0.7631399326089365,0.6743694225702939
3.736499309539795,0.6959839777204024,0.5921901180860232
