time,s21
0.5231013298034668,-52.030818939208984
0.5231013298034668,-52.150264739990234
0.5731015205383301,-51.95085144042969
0.5741024017333984,-51.92831802368164
0.5741024017333984,-52.015750885009766
0.5741024017333984,-52.01939392089844
0.6532526016235352,-52.04712677001953
0.6542665958404541,-51.94962692260742
0.6542665958404541,-51.91505432128906
0.6992526054382324,-51.78487777709961
0.7002537250518799,-52.06535720825195
0.7002537250518799,-51.90720748901367
0.7872543334960938,-51.84252166748047
0.7872543334960938,-51.8698844909668
0.7872543334960938,-51.61240768432617
0.7882544994354248,-51.966068267822266
0.8232526779174805,-52.080116271972656
0.8242530822753906,-51.85378646850586
0.8242530822753906,-51.84674835205078
0.8892536163330078,-52.028175354003906
0.8902690410614014,-51.879417419433594
0.8902690410614014,-52.17791748046875
0.9568679332733154,-51.95151138305664
0.957122802734375,-51.78737258911133
0.957122802734375,-51.92924499511719
1.02616548538208,-52.091827392578125
1.02616548538208,-52.17219924926758
1.0271515846252441,-51.950191497802734
1.0271515846252441,-51.69297790527344
1.0930955410003662,-51.96923828125
1.0930955410003662,-51.82453155517578
1.0930955410003662,-52.07330322265625
1.1420950889587402,-51.89653778076172
1.1420950889587402,-51.980445861816406
1.1420950889587402,-52.088829040527344
1.2181932926177979,-51.89577865600586
1.2181932926177979,-51.677921295166016
1.2181932926177979,-52.16990661621094
1.2181932926177979,-51.967689514160156
1.2611989974975586,-52.002349853515625
1.2611989974975586,-51.91910171508789
1.2611989974975586,-51.57353210449219
1.3632829189300537,-51.977325439453125
1.3662734031677246,-51.81608581542969
1.3662734031677246,-51.818382263183594
1.390282154083252,-51.9035530090332
1.390282154083252,-52.01779556274414
1.390282154083252,-52.14161682128906
1.4542732238769531,-52.00604248046875
1.4552807807922363,-51.8722038269043
1.4552807807922363,-51.95891571044922
1.4552807807922363,-51.9578857421875
1.5252742767333984,-51.616329193115234
1.5262742042541504,-51.828067779541016
1.5262742042541504,-51.92255401611328
1.5952730178833008,-51.6062126159668
1.5952730178833008,-51.59566116333008
1.5952730178833008,-51.88860321044922
1.6372809410095215,-51.71492004394531
1.6372809410095215,-51.42697525024414
1.6372809410095215,-51.661865234375
1.6372809410095215,-51.63786315917969
1.6992733478546143,-51.56361389160156
1.6992733478546143,-51.35986328125
1.6992733478546143,-51.57185363769531
1.762274980545044,-51.4620246887207
1.763274908065796,-51.470359802246094
1.763274908065796,-51.3940544128418
1.8233458995819092,-51.41877746582031
1.8233458995819092,-51.733909606933594
1.8233458995819092,-51.53965759277344
1.8233458995819092,-51.331233978271484
1.898411750793457,-51.433834075927734
1.898411750793457,-51.48016357421875
1.898411750793457,-51.28803253173828
1.9554250240325928,-51.61248779296875
1.9554250240325928,-51.46342468261719
1.9554250240325928,-51.25083923339844
2.0214102268218994,-51.41019821166992
2.0214102268218994,-51.288658142089844
2.0214102268218994,-51.07974624633789
2.0960566997528076,-51.463470458984375
2.0960566997528076,-51.45370101928711
2.0970571041107178,-51.281028747558594
2.0970571041107178,-51.35005187988281
2.1551263332366943,-51.29174041748047
2.1551263332366943,-51.276153564453125
2.1551263332366943,-51.26136016845703
2.1990621089935303,-51.24713897705078
2.2000627517700195,-51.234901428222656
2.2000627517700195,-51.45744323730469
2.269057273864746,-51.54338455200195
2.269057273864746,-51.398216247558594
2.269057273864746,-51.61259078979492
2.269057273864746,-51.36211013793945
2.322061777114868,-51.35088348388672
2.322061777114868,-51.46881866455078
2.322061777114868,-51.17125701904297
2.390064001083374,-51.17247009277344
2.390064001083374,-51.28262710571289
2.3910586833953857,-51.468841552734375
2.458056926727295,-51.2663688659668
2.458056926727295,-51.267704010009766
2.458056926727295,-51.25019454956055
2.525062322616577,-51.375267028808594
2.525062322616577,-51.38705062866211
2.525062322616577,-51.288516998291016
2.525062322616577,-51.36540603637695
2.5880630016326904,-51.30375289916992
2.589064121246338,-51.4865837097168
2.589064121246338,-51.12599563598633
2.6350581645965576,-51.39189910888672
2.6350581645965576,-51.505950927734375
2.6350581645965576,-51.431060791015625
2.6970629692077637,-51.59590530395508
2.6970629692077637,-51.39674377441406
2.6970629692077637,-51.4027214050293
2.6970629692077637,-51.1908073425293
2.7710628509521484,-51.2841911315918
2.7710628509521484,-51.40050506591797
2.7710628509521484,-51.27020263671875
2.839061975479126,-51.41823196411133
2.840057134628296,-51.39448928833008
2.840057134628296,-51.355072021484375
2.890063762664795,-51.57609558105469
2.890063762664795,-51.34978103637695
2.891057252883911,-51.37797927856445
2.9590632915496826,-51.30043029785156
2.960064172744751,-51.43722152709961
2.960064172744751,-51.37905502319336
2.960064172744751,-51.2859001159668
3.021064281463623,-51.53122329711914
3.021064281463623,-51.450889587402344
3.021064281463623,-51.4770393371582
3.0880606174468994,-51.663368225097656
3.0890705585479736,-51.388301849365234
3.0890705585479736,-51.481815338134766
3.1330623626708984,-51.68923568725586
3.1330623626708984,-51.706329345703125
3.1330623626708984,-51.62519454956055
3.1330623626708984,-51.31681442260742
3.1960577964782715,-51.52247619628906
3.1960577964782715,-51.536617279052734
3.1960577964782715,-51.498321533203125
3.265056848526001,-51.637210845947266
3.2660584449768066,-51.3756103515625
3.2660584449768066,-51.49326705932617
3.324061632156372,-51.315093994140625
3.325056314468384,-51.61306381225586
3.325056314468384,-51.456031799316406
3.3880574703216553,-51.43164825439453
3.3880574703216553,-51.63225555419922
3.3880574703216553,-51.174434661865234
3.3880574703216553,-51.38902282714844
3.454061508178711,-51.39533996582031
3.454061508178711,-51.517818450927734
3.454061508178711,-51.45780944824219
3.530057430267334,-51.62684631347656
3.530057430267334,-51.583168029785156
3.530057430267334,-51.423458099365234
3.572057008743286,-51.504150390625
3.572057008743286,-51.5250129699707
3.572057008743286,-51.479496002197266
3.572057008743286,-51.44487380981445
3.657061815261841,-51.589141845703125
3.657061815261841,-51.50169372558594
3.657061815261841,-51.37479019165039
3.6950693130493164,-51.54191589355469
3.6950693130493164,-51.51670837402344
3.6950693130493164,-51.386192321777344
3.758056879043579,-51.5499153137207
3.758056879043579,-51.40816879272461
3.758056879043579,-51.219425201416016
3.8236563205718994,-51.27018356323242
3.8236563205718994,-51.13667678833008
3.8236563205718994,-51.492279052734375
3.8236563205718994,-51.037540435791016
3.8916561603546143,-51.36368179321289
3.8916561603546143,-51.2082405090332
3.8916561603546143,-51.0178108215332
3.9546515941619873,-51.08936309814453
3.955653190612793,-51.47992706298828
3.955653190612793,-51.17395782470703
4.0286571979522705,-50.947017669677734
4.029659986495972,-51.11992645263672
4.029659986495972,-51.14826965332031
4.029659986495972,-50.8465690612793
4.089141607284546,-50.97180938720703
4.089141607284546,-51.021034240722656
4.089141607284546,-50.65531921386719
4.132150888442993,-50.81169509887695
4.132150888442993,-50.746646881103516
4.133140325546265,-50.71228790283203
4.193655252456665,-50.86095428466797
4.194655656814575,-50.655208587646484
4.194655656814575,-50.547821044921875
4.257650375366211,-50.22841262817383
4.257650375366211,-50.2343635559082
4.258651256561279,-50.071998596191406
