time,angle_2d,angle_3d
0.0319211483001709,3.722965898639444,2.8639263935650376
0.06444191932678223,3.609209072320283,2.704966858322564
0.5263538360595703,3.6055545946113625,2.5820948850076775
0.5412132740020752,3.6088964234708953,2.554861391840859
0.5673251152038574,3.626696104155144,2.7078088797360635
0.6010148525238037,3.5824903818354414,2.6194920580770997
0.6320159435272217,3.6608171583189346,2.8333492043093145
0.6673903465270996,3.620625023234709,2.929515809356076
0.6993899345397949,3.596469841167419,2.648052428964718
0.7323901653289795,3.6757276828326724,2.8947905294558893
0.7710020542144775,3.6280342521050954,2.87659216000381
0.8170018196105957,3.6681038497395946,2.75103779199938
0.8380427360534668,3.699962016281063,2.5550521305770815
0.8662385940551758,3.650565294186663,2.732601840573267
0.9012391567230225,3.6398281311444975,2.7521349538861273
0.934239387512207,3.62188113795807,2.642855587773397
0.9642391204833984,3.599685770523763,2.591707571083333
1.0042352676391602,3.6691615560176274,2.6436286954917705
1.0432357788085938,3.6262458212382,2.60171385990418
1.0622351169586182,3.619175817049495,2.6109594938100145
1.099236011505127,3.640500860727485,2.797398019156134
1.137235164642334,3.478815731930098,2.4574676393737036
1.1732361316680908,3.5028409103006197,2.6162146870518086
1.1982355117797852,3.641698622930221,2.9654233538325627
1.2352356910705566,3.7195300783660628,2.7699200204621377
1.2703187465667725,3.7076221418527666,2.6380958733757893
1.3013193607330322,3.636808277082878,2.8247980494846274
1.3380122184753418,3.7160309400724714,2.7356690580639906
1.3650121688842773,3.7167565585141062,2.857646975987649
1.4013314247131348,3.6251885740826992,2.721315997452308
1.4523320198059082,3.6362188315195567,2.5364609889766427
1.4668736457824707,3.6025312467671142,2.533401775925256
1.5058741569519043,3.660050260140281,2.6803113125942275
1.5321552753448486,3.481234293739874,2.6077110391283895
1.5671544075012207,3.6662161177088137,2.7931384876561367
1.6056723594665527,3.528332179296484,2.641300673996028
1.6366710662841797,3.608624086988698,2.8580336581522943
1.6686711311340332,3.512416737755757,2.6708785476001538
1.7116708755493164,3.6138427184997965,2.787712108539097
1.733919620513916,3.605845563165616,2.823879300367679
1.7699172496795654,3.7880030185843623,2.839054670774857
1.8029165267944336,3.710713967108319,2.6414502639053694
1.8329169750213623,3.732514577594145,2.813332786874298
1.8699169158935547,3.680209807539029,2.654561653550502
1.90211820602417,3.710275247126077,2.761152644988016
1.9581189155578613,3.5902755068407544,2.746941670282098
1.9692635536193848,3.5134648126214643,2.685504105793285
1.9973843097686768,3.622919469804117,2.7355248342518337
2.0323851108551025,3.5326066586100353,2.661010019701763
2.0673844814300537,3.6391272393474026,2.7059899742939706
2.09918475151062,3.592614383926332,2.764608736957314
2.1331851482391357,3.8206460201325,2.9145993672519808
2.170185089111328,3.7010242612279285,2.963520790260702
2.1991851329803467,3.721916477929824,2.93900165692051
2.2336108684539795,3.5539860728504777,2.5147983962909564
2.269608974456787,3.6000446799858707,2.5601504898112637
2.301609516143799,3.672539705341279,2.6172325824614973
2.3359081745147705,3.702027329488601,2.631431076608294
2.368908166885376,3.630736925549911,2.621197370474704
2.4009077548980713,3.5882009129288974,2.655063071473535
2.441908121109009,3.511195311066956,2.5791691394124143
2.4789087772369385,3.563688060213991,2.6896011502669808
2.50988507270813,3.6822573158071634,3.050968679328463
2.544886589050293,3.6005774614642974,2.9548967935290875
2.571887254714966,3.4684601109665607,2.8544432275429585
2.6048848628997803,3.521893432317995,2.669522938637499
2.632884979248047,3.5765861411406092,2.874334039972979
2.668041467666626,3.729044688669944,3.2061646376400574
2.706238269805908,3.6151012089715095,2.9112487445060253
