time,s21
0.5556771755218506,-53.683658599853516
0.5566892623901367,-53.586143493652344
0.6154618263244629,-53.74930191040039
0.6154618263244629,-53.56764602661133
0.6154618263244629,-53.866207122802734
0.6154618263244629,-53.63313674926758
0.6998546123504639,-53.641849517822266
0.6998546123504639,-53.77293014526367
0.6998546123504639,-53.504119873046875
0.7388551235198975,-53.76038360595703
0.7388551235198975,-53.466888427734375
0.7388551235198975,-53.2650032043457
0.8013684749603271,-53.69419479370117
0.8013684749603271,-53.50125503540039
0.8013684749603271,-53.76515197753906
0.8752937316894531,-53.51350784301758
0.8763892650604248,-53.34220504760742
0.8763892650604248,-53.421409606933594
0.8763892650604248,-53.51362228393555
0.9333817958831787,-53.63421630859375
0.9333817958831787,-53.66484832763672
0.9333817958831787,-53.56546401977539
1.0014610290527344,-53.35393524169922
1.0014610290527344,-53.34572982788086
1.0014610290527344,-53.850555419921875
1.0670301914215088,-53.56700134277344
1.0670301914215088,-53.42106246948242
1.0670301914215088,-53.37214660644531
1.0670301914215088,-53.541343688964844
1.112964153289795,-53.552223205566406
1.1139640808105469,-53.82170486450195
1.1139640808105469,-53.39873123168945
1.1769628524780273,-53.55459976196289
1.1779632568359375,-53.633846282958984
1.1779632568359375,-53.38823699951172
1.2385153770446777,-53.54423904418945
1.2385153770446777,-53.44779586791992
1.2385153770446777,-53.37223434448242
1.303468942642212,-53.777103424072266
1.3044688701629639,-53.614166259765625
1.3044688701629639,-53.551055908203125
1.3044688701629639,-53.47050476074219
1.3685386180877686,-53.61494827270508
1.3685386180877686,-53.53038024902344
1.3685386180877686,-53.312461853027344
1.4326863288879395,-54.0185432434082
1.4326863288879395,-53.686641693115234
1.4326863288879395,-53.66826248168945
1.5046188831329346,-53.65543746948242
1.505620002746582,-53.67068099975586
1.505620002746582,-53.55646514892578
1.505620002746582,-53.76824188232422
1.5506982803344727,-53.525856018066406
1.5506982803344727,-53.389015197753906
1.5506982803344727,-53.514671325683594
1.6117570400238037,-53.56560516357422
1.6117570400238037,-53.7927360534668
1.6117570400238037,-53.78877639770508
1.700131893157959,-53.853599548339844
1.700131893157959,-53.79866027832031
1.700131893157959,-53.77355194091797
1.7370665073394775,-53.955169677734375
1.7380626201629639,-53.724979400634766
1.7380626201629639,-53.55390930175781
1.7380626201629639,-53.59194564819336
1.8001296520233154,-53.765098571777344
1.8001296520233154,-53.640010833740234
1.8001296520233154,-53.72102737426758
1.866952657699585,-53.56556701660156
1.866952657699585,-53.692962646484375
1.866952657699585,-53.629432678222656
1.9406447410583496,-53.55796813964844
1.9426486492156982,-53.737911224365234
1.9426486492156982,-53.84452438354492
1.9426486492156982,-53.845420837402344
2.000349521636963,-53.715431213378906
2.000349521636963,-53.84944152832031
2.000349521636963,-53.61243438720703
2.050347328186035,-53.56311798095703
2.050347328186035,-53.39779281616211
2.050347328186035,-53.79262161254883
2.1133036613464355,-53.93119430541992
2.1133036613464355,-53.59230422973633
2.11430287361145,-53.53292465209961
2.176056385040283,-53.36525344848633
2.176056385040283,-53.873573303222656
2.176056385040283,-53.549964904785156
2.176056385040283,-53.474788665771484
2.2369930744171143,-53.410057067871094
2.2389907836914062,-53.67414093017578
2.2389907836914062,-53.476051330566406
2.3001697063446045,-53.79872512817383
2.3001697063446045,-53.78874588012695
2.3001697063446045,-53.30611801147461
2.3001697063446045,-53.87660217285156
2.3673899173736572,-53.57457733154297
2.3673899173736572,-53.699371337890625
2.3673899173736572,-53.43095016479492
2.435411214828491,-53.344871520996094
2.435411214828491,-53.683650970458984
2.435411214828491,-53.611839294433594
2.5015008449554443,-53.784244537353516
2.5015008449554443,-53.47877502441406
2.5015008449554443,-53.93370819091797
2.5659255981445312,-53.287841796875
2.5659255981445312,-53.23455047607422
2.5659255981445312,-53.50922393798828
2.611616373062134,-54.107791900634766
2.611616373062134,-53.52017593383789
2.612583637237549,-53.70093536376953
2.612583637237549,-53.710845947265625
2.673720121383667,-53.60234069824219
2.673720121383667,-53.715431213378906
2.673720121383667,-53.70732498168945
2.7367241382598877,-53.56611251831055
2.7367241382598877,-53.873191833496094
2.7367241382598877,-53.52344512939453
2.7367241382598877,-53.772396087646484
2.8026747703552246,-53.55404281616211
2.8026747703552246,-53.49486541748047
2.8026747703552246,-53.70654296875
2.865973949432373,-53.53521728515625
2.865973949432373,-53.85021209716797
2.865973949432373,-53.71007537841797
2.9361655712127686,-53.840023040771484
2.9361655712127686,-53.52652359008789
2.9361655712127686,-53.89759826660156
2.9997220039367676,-53.47812271118164
2.9997220039367676,-53.80620193481445
2.9997220039367676,-53.55250549316406
2.9997220039367676,-53.6552619934082
3.0677223205566406,-53.60642623901367
3.0677223205566406,-53.63716125488281
3.0677223205566406,-53.57862091064453
3.1166858673095703,-53.7564582824707
3.1166858673095703,-53.5120964050293
3.1166858673095703,-53.526058197021484
3.2015440464019775,-53.57589340209961
3.2025387287139893,-53.977657318115234
3.2025387287139893,-53.8232307434082
3.2025387287139893,-53.4635009765625
3.235231399536133,-53.804969787597656
3.236231803894043,-53.41871643066406
3.236231803894043,-53.640296936035156
3.3073086738586426,-53.66046142578125
3.3073086738586426,-53.60038375854492
3.3073086738586426,-53.43769454956055
3.3662686347961426,-53.506717681884766
3.3662686347961426,-53.301185607910156
3.3662686347961426,-53.69022750854492
3.4325215816497803,-53.76560592651367
3.4325215816497803,-53.63009262084961
3.4325215816497803,-53.47270202636719
3.4325215816497803,-53.916664123535156
3.500000238418579,-53.4625358581543
3.500000238418579,-53.579715728759766
3.500000238418579,-53.57579040527344
3.5679996013641357,-53.993038177490234
3.5679996013641357,-53.689395904541016
3.5679996013641357,-53.81156921386719
3.623591423034668,-53.625816345214844
3.624580144882202,-53.389705657958984
3.624580144882202,-53.606773376464844
3.624580144882202,-53.463985443115234
3.671542167663574,-53.568519592285156
3.671542167663574,-53.45425033569336
3.671542167663574,-53.740821838378906
3.7342417240142822,-53.52520751953125
3.7342417240142822,-53.92024230957031
3.7342417240142822,-53.530677795410156
3.8013086318969727,-53.57118225097656
3.8013086318969727,-53.418067932128906
3.8013086318969727,-53.71896743774414
3.866471290588379,-53.71322250366211
3.866471290588379,-53.615478515625
3.866471290588379,-53.61205291748047
3.866471290588379,-53.58140563964844
3.9332826137542725,-53.530609130859375
3.9332826137542725,-53.82433319091797
3.9332826137542725,-53.570533752441406
4.001258373260498,-53.3604621887207
4.001258373260498,-53.46894836425781
4.002227783203125,-53.33384323120117
4.068740606307983,-53.65707778930664
4.068740606307983,-53.48674011230469
4.068740606307983,-53.63458251953125
4.068740606307983,-53.807796478271484
4.1346728801727295,-53.42293167114258
4.135684251785278,-53.631988525390625
4.135684251785278,-53.5039176940918
4.1716742515563965,-53.60795211791992
4.172673463821411,-53.658843994140625
4.172673463821411,-53.60022735595703
4.232983827590942,-53.89338302612305
4.232983827590942,-53.70034408569336
4.232983827590942,-53.49298858642578
4.299540758132935,-53.56343460083008
4.299540758132935,-53.651493072509766
4.299540758132935,-53.61637878417969
4.299540758132935,-53.82979965209961
4.370466709136963,-53.68959045410156
4.372467756271362,-53.45042037963867
4.372467756271362,-53.72869110107422
4.433034181594849,-53.45038604736328
4.433034181594849,-54.134864807128906
4.433034181594849,-53.67955780029297
4.501211643218994,-53.566871643066406
4.501211643218994,-53.4205322265625
4.501211643218994,-53.94746398925781
4.501211643218994,-53.43943405151367
4.566324234008789,-53.40268325805664
4.567245244979858,-53.466346740722656
4.567245244979858,-53.557498931884766
4.6235034465789795,-53.5968017578125
4.624542951583862,-53.71989822387695
4.625472545623779,-53.506446838378906
4.671534538269043,-53.57933807373047
4.671534538269043,-53.423377990722656
4.671534538269043,-53.98643112182617
4.733019828796387,-53.633907318115234
4.734011888504028,-53.5338249206543
4.734011888504028,-53.52772521972656
4.734011888504028,-53.29512023925781
4.809314489364624,-53.289939880371094
4.810320854187012,-53.23347473144531
4.810320854187012,-53.1353874206543
4.868313312530518,-53.162601470947266
4.868313312530518,-52.94314193725586
4.868313312530518,-52.489627838134766
4.933064222335815,-52.428260803222656
4.934062957763672,-52.46751403808594
4.934062957763672,-51.9109992980957
4.934062957763672,-51.781829833984375
4.999984502792358,-51.242332458496094
4.999984502792358,-51.12293243408203
5.000988483428955,-50.878211975097656
5.046018362045288,-50.26283645629883
5.046018362045288,-49.7231330871582
5.04698371887207,-49.2757568359375
5.110055685043335,-48.65003204345703
5.110983848571777,-48.090877532958984
5.110983848571777,-47.32305908203125
5.173988342285156,-46.70315933227539
5.173988342285156,-46.30035400390625
5.173988342285156,-46.11625289916992
5.173988342285156,-45.93914031982422
5.233988523483276,-45.92449951171875
5.234988689422607,-46.163055419921875
5.234988689422607,-46.38785171508789
5.302985429763794,-46.67628479003906
5.302985429763794,-47.123050689697266
5.302985429763794,-47.76193618774414
5.369130373001099,-48.39345932006836
5.369130373001099,-48.95781707763672
5.369130373001099,-49.44195556640625
5.369130373001099,-50.09807586669922
5.435130834579468,-50.52777099609375
5.4360671043396,-51.16582107543945
5.4360671043396,-51.082096099853516
5.501394748687744,-51.300758361816406
5.501394748687744,-51.55949401855469
5.501394748687744,-51.512088775634766
5.547325134277344,-51.57854080200195
5.548325300216675,-51.3140869140625
5.548325300216675,-50.927242279052734
5.606525182723999,-50.81806182861328
5.6075122356414795,-50.3267822265625
5.6075122356414795,-50.12532424926758
5.6075122356414795,-49.38505935668945
5.669504880905151,-48.93834686279297
5.669504880905151,-48.00519943237305
5.669504880905151,-47.43523406982422
5.735503673553467,-46.87919616699219
5.736502647399902,-46.1403694152832
5.736502647399902,-45.61548614501953
5.801787614822388,-44.96564483642578
5.801787614822388,-44.82722473144531
5.801787614822388,-44.74510192871094
5.801787614822388,-44.79327392578125
5.867793560028076,-44.90102767944336
5.867793560028076,-45.319400787353516
5.868719577789307,-45.757659912109375
5.948719501495361,-46.05690383911133
5.949721097946167,-46.750022888183594
5.950719594955444,-47.35244369506836
6.000723600387573,-48.03390884399414
6.000723600387573,-48.61517333984375
6.000723600387573,-49.166481018066406
6.065726280212402,-49.734718322753906
6.067727327346802,-50.16786575317383
6.067727327346802,-50.24754333496094
6.067727327346802,-50.579307556152344
6.109719753265381,-50.55426788330078
6.110719919204712,-50.47530746459961
6.110719919204712,-50.513641357421875
6.168720006942749,-50.56937026977539
6.168720006942749,-50.371360778808594
6.169719457626343,-50.21052932739258
6.236788511276245,-49.64825439453125
6.236788511276245,-49.320777893066406
6.236788511276245,-48.68389129638672
6.236788511276245,-47.8317756652832
6.300724267959595,-47.0250358581543
6.300724267959595,-46.394691467285156
6.300724267959595,-45.78291702270508
6.3677191734313965,-44.862091064453125
6.3677191734313965,-44.234928131103516
6.368720054626465,-43.54903793334961
6.43672513961792,-43.04994583129883
6.437719821929932,-42.83359909057617
6.437719821929932,-42.84698486328125
6.500719785690308,-42.97239303588867
6.500719785690308,-43.126869201660156
6.501719236373901,-43.51698684692383
6.501719236373901,-44.095455169677734
6.547789812088013,-44.86189651489258
6.547789812088013,-45.52314376831055
6.547789812088013,-46.2790641784668
6.619719982147217,-46.951236724853516
6.622023820877075,-47.62765884399414
6.622023820877075,-48.14143371582031
6.6750242710113525,-48.711219787597656
6.676024436950684,-48.92924880981445
6.676024436950684,-49.154273986816406
6.676024436950684,-49.43021774291992
6.7372589111328125,-49.65543746948242
6.7372589111328125,-49.4128532409668
6.7372589111328125,-49.20084762573242
6.800258636474609,-49.0761833190918
6.800258636474609,-48.589298248291016
6.800258636474609,-48.03467559814453
6.867327928543091,-47.47641372680664
6.867327928543091,-46.514129638671875
6.867327928543091,-45.671600341796875
6.867327928543091,-44.659454345703125
6.917259454727173,-43.4671745300293
6.917259454727173,-42.55748748779297
6.917259454727173,-41.484806060791016
7.011296510696411,-40.44027328491211
7.011296510696411,-39.495628356933594
7.011296510696411,-38.7751579284668
7.067290544509888,-38.26470947265625
7.067290544509888,-38.03525924682617
7.067290544509888,-38.07327651977539
7.111289024353027,-38.23907470703125
7.112287998199463,-38.7845573425293
7.112287998199463,-39.50748062133789
7.112287998199463,-40.510597229003906
7.167226552963257,-41.58233642578125
7.167226552963257,-42.61976623535156
7.167226552963257,-43.64786148071289
7.234157085418701,-44.56843566894531
7.234157085418701,-45.41981887817383
7.234157085418701,-45.99613571166992
7.309881210327148,-46.493202209472656
7.309881210327148,-46.73430633544922
7.309881210327148,-46.63319396972656
7.309881210327148,-46.64387130737305
7.373880624771118,-46.531288146972656
7.373880624771118,-46.33967971801758
7.374881267547607,-45.64377975463867
7.433880567550659,-45.1002311706543
7.433880567550659,-44.231632232666016
7.433880567550659,-43.42325210571289
7.49988317489624,-42.541969299316406
7.49988317489624,-41.629302978515625
7.49988317489624,-40.637733459472656
7.550885915756226,-39.74016189575195
7.550885915756226,-38.86372375488281
7.550885915756226,-38.095977783203125
7.550885915756226,-37.34287643432617
7.603885650634766,-36.886714935302734
7.603885650634766,-36.6778450012207
7.603885650634766,-36.69166564941406
7.6668853759765625,-36.871307373046875
7.667881011962891,-37.32322692871094
7.667881011962891,-37.9896240234375
7.733880996704102,-38.705997467041016
7.734880685806274,-39.62192153930664
7.734880685806274,-40.46528244018555
7.734880685806274,-41.31522750854492
7.800952196121216,-42.242820739746094
7.800952196121216,-43.0486946105957
7.801944971084595,-43.65190887451172
7.8658857345581055,-44.1391487121582
7.8668811321258545,-44.65928268432617
7.8668811321258545,-45.035400390625
7.94588565826416,-45.1198616027832
7.94588565826416,-45.30158233642578
7.94588565826416,-45.11475372314453
8.002881526947021,-44.9171028137207
8.002881526947021,-44.708457946777344
8.002881526947021,-44.062923431396484
8.002881526947021,-43.353790283203125
8.046881437301636,-42.45338821411133
8.046881437301636,-41.45814514160156
8.046881437301636,-40.355350494384766
8.119885683059692,-39.15580749511719
8.119885683059692,-37.93842315673828
8.119885683059692,-36.57698059082031
8.165887355804443,-35.31362533569336
8.166881084442139,-34.25434494018555
8.166881084442139,-33.40772247314453
8.166881084442139,-32.997230529785156
8.235235452651978,-32.97545623779297
8.235235452651978,-33.085960388183594
8.235235452651978,-33.521095275878906
8.302230596542358,-34.220703125
8.302230596542358,-35.07661056518555
8.302230596542358,-36.14286804199219
8.35230278968811,-37.34629821777344
8.35230278968811,-38.51648712158203
8.35230278968811,-39.630130767822266
8.353322267532349,-40.717002868652344
8.434311389923096,-41.48396682739258
8.434311389923096,-42.245277404785156
8.434311389923096,-42.66043472290039
8.484328746795654,-42.97818374633789
8.484328746795654,-42.92552947998047
8.484328746795654,-42.85405349731445
8.540302276611328,-42.70517349243164
8.540302276611328,-42.14909744262695
8.540302276611328,-41.43276596069336
8.602306127548218,-40.50883865356445
8.602306127548218,-39.299678802490234
8.603240966796875,-37.92863082885742
8.603240966796875,-36.466285705566406
8.667333841323853,-34.892704010009766
8.667333841323853,-33.340850830078125
8.667333841323853,-32.01353454589844
8.730331659317017,-31.130306243896484
8.730331659317017,-30.753826141357422
8.730331659317017,-30.691049575805664
8.791091680526733,-30.835384368896484
8.791091680526733,-31.229154586791992
8.791091680526733,-31.8472843170166
8.791091680526733,-32.75171661376953
8.866161823272705,-33.82316589355469
8.866161823272705,-35.01517105102539
8.866161823272705,-36.181026458740234
8.932692050933838,-37.328426361083984
8.933691501617432,-38.44375991821289
8.933691501617432,-39.41615295410156
8.999691724777222,-40.27033233642578
8.999691724777222,-40.94032669067383
8.999691724777222,-41.2572021484375
9.045218706130981,-41.378753662109375
9.046180486679077,-41.3705940246582
9.046180486679077,-41.24726486206055
9.046180486679077,-40.729007720947266
9.088393449783325,-40.08134078979492
9.088393449783325,-39.07883834838867
9.088393449783325,-37.932865142822266
9.16568374633789,-36.58030700683594
9.166687488555908,-35.14194869995117
9.167685508728027,-33.677574157714844
9.238680601119995,-32.33243179321289
9.239681720733643,-31.33327293395996
9.239681720733643,-30.741228103637695
9.239681720733643,-30.555360794067383
9.299681425094604,-30.611160278320312
9.299681425094604,-30.842857360839844
9.299681425094604,-31.3066463470459
9.36574935913086,-31.991186141967773
9.366720199584961,-32.83677673339844
9.366720199584961,-33.87908935546875
9.43368148803711,-34.98642349243164
9.43468189239502,-36.03953552246094
9.43468189239502,-37.058929443359375
9.501683235168457,-38.04779052734375
9.501683235168457,-38.79231643676758
9.501683235168457,-39.450679779052734
9.501683235168457,-39.83514404296875
9.538759469985962,-39.9598274230957
9.540681838989258,-39.88461685180664
9.541687726974487,-39.820526123046875
9.60007619857788,-39.382774353027344
9.601145029067993,-38.748348236083984
9.601145029067993,-37.83415985107422
9.668154954910278,-36.773067474365234
9.669147253036499,-35.57898712158203
9.669147253036499,-34.243743896484375
9.669147253036499,-32.974998474121094
9.733147859573364,-32.034114837646484
9.733147859573364,-31.29979133605957
9.733147859573364,-30.882997512817383
9.799145936965942,-30.715543746948242
9.800145387649536,-30.794095993041992
9.800145387649536,-30.96550178527832
9.852077722549438,-31.244163513183594
9.854079961776733,-31.698640823364258
9.854079961776733,-32.305057525634766
9.934145450592041,-33.029266357421875
9.934145450592041,-34.02568817138672
9.934145450592041,-35.00823974609375
9.934145450592041,-35.98503494262695
10.003163814544678,-36.9006233215332
10.003163814544678,-37.755924224853516
10.003163814544678,-38.37348175048828
10.037161350250244,-38.645103454589844
10.037161350250244,-38.68682861328125
10.038093328475952,-38.59416198730469
10.135023832321167,-38.30946731567383
10.135954856872559,-37.65264129638672
10.135954856872559,-36.784461975097656
10.135954856872559,-35.7328987121582
10.167956352233887,-34.61647033691406
10.167956352233887,-33.48316192626953
10.167956352233887,-32.541114807128906
10.23296594619751,-31.945606231689453
10.233954191207886,-31.690277099609375
10.233954191207886,-31.748897552490234
10.298953771591187,-31.904489517211914
10.300030708312988,-32.396121978759766
10.300030708312988,-33.07571792602539
10.300030708312988,-33.90260696411133
10.34895396232605,-34.88355255126953
10.34895396232605,-35.859039306640625
10.34895396232605,-36.92253112792969
10.434036016464233,-37.81565856933594
10.434036016464233,-38.565650939941406
10.43502688407898,-39.19205093383789
10.473954200744629,-39.623138427734375
10.47495436668396,-39.82847595214844
10.47495436668396,-39.78055191040039
10.536335468292236,-39.570518493652344
10.536335468292236,-39.14809799194336
10.536335468292236,-38.407249450683594
10.536335468292236,-37.4216423034668
10.601334810256958,-36.20658493041992
10.601334810256958,-34.98760223388672
10.601334810256958,-33.79778289794922
10.666335344314575,-32.78219223022461
10.666335344314575,-32.104957580566406
10.666335344314575,-31.858461380004883
10.733748197555542,-31.871686935424805
10.733748197555542,-31.959190368652344
10.733748197555542,-32.312828063964844
10.733748197555542,-32.93745040893555
10.785725116729736,-33.72738265991211
10.786704301834106,-34.6810188293457
10.786704301834106,-35.677616119384766
10.848676681518555,-36.56284713745117
10.848676681518555,-37.45365524291992
10.848676681518555,-38.06428527832031
10.935197114944458,-38.433048248291016
10.935197114944458,-38.492923736572266
10.935197114944458,-38.377723693847656
11.002342462539673,-37.93621063232422
11.002342462539673,-37.29715347290039
11.002342462539673,-36.41447830200195
11.002342462539673,-35.44441223144531
11.036342144012451,-34.45319747924805
11.036342144012451,-33.52714157104492
11.036342144012451,-32.83552932739258
11.099340438842773,-32.433414459228516
11.100350856781006,-32.32602310180664
11.100350856781006,-32.40250015258789
11.17233920097351,-32.69390869140625
11.173337459564209,-33.19639205932617
11.173337459564209,-33.996864318847656
11.173337459564209,-34.8250617980957
11.232424974441528,-35.77267837524414
11.232424974441528,-36.62889862060547
11.232424974441528,-37.42228317260742
11.285419940948486,-38.088706970214844
11.286406993865967,-38.427799224853516
11.286406993865967,-38.47404861450195
11.370694637298584,-38.45905685424805
11.371690034866333,-38.092525482177734
11.371690034866333,-37.60000991821289
11.43259572982788,-36.82992935180664
11.433593034744263,-35.893829345703125
11.433593034744263,-34.82679748535156
11.433593034744263,-33.824180603027344
11.485597610473633,-33.00080490112305
11.485597610473633,-32.469940185546875
11.485597610473633,-32.28099060058594
11.534597635269165,-32.29667663574219
11.534597635269165,-32.4788818359375
11.534597635269165,-32.96123123168945
11.597847938537598,-33.692264556884766
11.59884786605835,-34.566184997558594
11.59884786605835,-35.474735260009766
11.59884786605835,-36.34962463378906
11.665918588638306,-37.03565979003906
11.665918588638306,-37.540401458740234
11.665918588638306,-37.72868347167969
11.736849546432495,-37.704776763916016
11.736849546432495,-37.52565383911133
11.736849546432495,-37.04377746582031
11.799169063568115,-36.301719665527344
11.799169063568115,-35.5521125793457
11.799169063568115,-34.791107177734375
11.799169063568115,-34.36234664916992
11.847103118896484,-34.32672882080078
11.847103118896484,-34.41938018798828
11.847103118896484,-34.90039825439453
11.910169124603271,-35.716941833496094
11.910169124603271,-36.830875396728516
11.911101341247559,-37.990455627441406
11.975402355194092,-39.128700256347656
11.97647213935852,-40.127803802490234
11.97647213935852,-40.950191497802734
12.03447937965393,-41.5710334777832
12.03447937965393,-41.65071105957031
12.035401344299316,-41.672794342041016
12.035401344299316,-41.35955047607422
12.102471590042114,-40.74678421020508
12.103484153747559,-39.805381774902344
12.103484153747559,-38.927337646484375
12.165471315383911,-38.227291107177734
12.165471315383911,-37.901302337646484
12.165471315383911,-37.81005096435547
12.23440408706665,-37.88343048095703
12.236401557922363,-38.344093322753906
12.236401557922363,-39.026092529296875
12.236401557922363,-39.903839111328125
12.29840087890625,-40.800071716308594
12.29840087890625,-41.483428955078125
12.29840087890625,-42.11695861816406
12.349474668502808,-42.50474166870117
12.350491046905518,-42.554351806640625
12.350491046905518,-42.4366569519043
12.410470724105835,-41.98899841308594
12.410470724105835,-41.2808952331543
12.410470724105835,-40.47962951660156
12.471475839614868,-39.51548385620117
12.472402095794678,-38.6586799621582
12.472402095794678,-37.897926330566406
12.472402095794678,-37.50082778930664
12.533314228057861,-37.51073455810547
12.533314228057861,-37.58638000488281
12.533314228057861,-38.04235076904297
12.600244522094727,-38.77608108520508
12.600244522094727,-39.55409240722656
12.600244522094727,-40.3914680480957
12.666245460510254,-41.30108642578125
12.66724443435669,-42.03115463256836
12.66724443435669,-42.484596252441406
12.66724443435669,-42.71886444091797
12.731954336166382,-42.79169464111328
12.732954740524292,-42.4498405456543
12.732954740524292,-42.09223556518555
12.786956310272217,-41.456787109375
12.787958145141602,-40.7779655456543
12.787958145141602,-39.96369171142578
12.845024585723877,-39.46522521972656
12.846035718917847,-39.1671257019043
12.846035718917847,-39.157676696777344
12.935211658477783,-39.238338470458984
12.935211658477783,-39.64724349975586
12.935211658477783,-40.2258415222168
12.935211658477783,-40.96225357055664
12.97021222114563,-41.710044860839844
12.97021222114563,-42.480403900146484
12.97021222114563,-43.05043411254883
13.035207748413086,-43.4868278503418
13.035207748413086,-43.70748519897461
13.035207748413086,-43.68846130371094
13.10071063041687,-43.557125091552734
13.10071063041687,-43.331825256347656
13.101713418960571,-42.85041427612305
13.101713418960571,-42.65785217285156
13.173708438873291,-42.3696403503418
13.173708438873291,-42.42171096801758
13.173708438873291,-42.46631622314453
13.232710599899292,-42.77090072631836
13.232710599899292,-43.21677017211914
13.232710599899292,-43.828514099121094
13.298501968383789,-44.533023834228516
13.298501968383789,-44.905982971191406
13.299571752548218,-45.312294006347656
13.348164319992065,-45.42852020263672
13.348164319992065,-45.37919998168945
13.348164319992065,-45.261722564697266
13.348164319992065,-44.780033111572266
13.422107934951782,-44.41292190551758
13.423096179962158,-43.91310501098633
13.423096179962158,-43.818538665771484
13.470168113708496,-43.94211196899414
13.470168113708496,-44.083003997802734
13.470168113708496,-44.52415466308594
13.531097173690796,-45.03562927246094
13.532097339630127,-45.725807189941406
13.532097339630127,-46.17507553100586
13.532097339630127,-46.7951774597168
13.603164434432983,-47.049713134765625
13.603164434432983,-47.09976577758789
13.603164434432983,-46.87284851074219
13.674102306365967,-46.56186294555664
13.675096988677979,-46.2686767578125
13.675096988677979,-46.20568084716797
13.732096672058105,-46.177391052246094
13.733096361160278,-46.238624572753906
13.733096361160278,-46.498538970947266
13.733096361160278,-46.97612762451172
13.807106971740723,-47.559879302978516
13.809115409851074,-48.028602600097656
13.809115409851074,-48.56231689453125
13.880164623260498,-48.971824645996094
13.880164623260498,-49.21068572998047
13.880164623260498,-48.86655044555664
13.94310712814331,-48.698673248291016
13.945100784301758,-48.302581787109375
13.945100784301758,-47.76657485961914
13.968096733093262,-47.30805587768555
13.969096422195435,-46.99041748046875
13.969096422195435,-46.53955078125
13.969096422195435,-46.129276275634766
14.032167196273804,-45.71397018432617
14.032167196273804,-45.568302154541016
14.032167196273804,-45.23810958862305
14.112104177474976,-45.15855407714844
14.113095998764038,-45.01848220825195
14.113095998764038,-45.077980041503906
14.1751070022583,-45.342655181884766
14.1751070022583,-45.632545471191406
14.1751070022583,-45.981536865234375
14.1751070022583,-46.50482177734375
14.232168674468994,-47.05187225341797
14.232168674468994,-47.55842208862305
14.232168674468994,-47.94207763671875
14.300586462020874,-48.25383377075195
14.300586462020874,-48.711891174316406
14.300586462020874,-48.91310119628906
14.345700979232788,-49.12528991699219
14.345700979232788,-49.374454498291016
14.346632719039917,-49.48533248901367
14.41170072555542,-49.68531799316406
14.412700653076172,-49.51814270019531
14.412700653076172,-49.57503890991211
14.412700653076172,-49.379478454589844
14.467703819274902,-49.21724319458008
14.467703819274902,-48.89375305175781
14.467703819274902,-48.45059585571289
14.531630039215088,-47.97935485839844
14.531630039215088,-47.52410125732422
14.531630039215088,-46.92905807495117
14.598641633987427,-46.3426513671875
14.600632905960083,-45.73142623901367
14.600632905960083,-45.039859771728516
14.600632905960083,-44.40369415283203
14.664633512496948,-43.96903991699219
14.664633512496948,-43.84489440917969
14.664633512496948,-43.803009033203125
14.731700658798218,-43.77090072631836
14.731700658798218,-43.956050872802734
14.731700658798218,-44.25324249267578
