time,angle_2d,angle_3d
0.013999223709106445,0.5284317341364329,0.613854175462734
0.04653787612915039,0.7530977468002789,0.2509730215161312
0.08084583282470703,0.6137626241013265,0.34721516974900624
0.1140902042388916,0.839615685201494,0.28259066953319234
0.4766197204589844,0.4700738955920656,0.707147356344791
0.550422191619873,0.4700738955920656,0.7349384709189621
0.550422191619873,0.31353330108117916,0.28899998828836715
0.5861828327178955,0.39022658035293034,0.7331504596499769
0.6228454113006592,0.44094741943717963,0.8104854041850729
0.6528458595275879,0.7003042692497559,0.23044862206472772
0.6848452091217041,0.6491782136727409,0.16003063910176252
0.7188458442687988,0.38449663359273245,0.47188881459001664
0.7528457641601562,0.3664228647314758,0.6348487628312398
0.788524866104126,0.616882957157145,0.8588544055136254
0.8215174674987793,0.619069932367637,0.6616645855982028
0.8565182685852051,0.6397766042102262,0.3651162536173729
0.8885178565979004,0.3810024723859726,0.4488085216941329
0.9215211868286133,0.2836054924169389,0.7199711625816576
0.9525182247161865,0.39059120076197473,0.7827584316390244
0.9855175018310547,0.6082275922719305,0.5400145063564423
1.0205178260803223,0.35929631366227,0.4533268093084928
1.0555698871612549,0.1504929267743762,0.27732571911803916
1.0855712890625,0.6584892870866668,0.19954007171085664
1.1188054084777832,0.5421433329862566,0.34000901532760963
1.151801586151123,0.5367928179133798,0.46723726212559313
1.1846413612365723,0.4968717209353031,0.4910933815341991
1.2186481952667236,0.35794381554964616,0.8747100284874421
1.2538244724273682,0.3727663154630534,0.447237895689625
1.286825180053711,0.4228104569752702,0.7276643307789357
1.325824499130249,0.6935961713529082,0.27546875663108494
1.3548247814178467,1.5886528826420943,0.6389616226585133
1.3898251056671143,2.393084425224231,1.4996747895305873
1.4198386669158936,2.459840675683836,1.5496266642424814
1.4508395195007324,2.684946314559568,1.6834120807178863
1.4839212894439697,2.6701650889596635,2.183713793520127
1.5229203701019287,2.4815495756811856,1.866193715252308
1.5581202507019043,2.2272052072948156,1.5636945645616152
1.5921189785003662,2.210294159535266,1.0547647955721402
1.6201190948486328,2.3237385525024763,1.7876170047915707
1.6531193256378174,2.4746151258027567,1.6162507238777266
1.6870489120483398,2.731031148270745,2.1140837986275756
1.7170493602752686,2.5523488582724383,1.8096403164237245
1.7506897449493408,2.3778075207936524,1.6462251712632678
1.7906897068023682,2.518211863326769,1.657840711278169
1.818690299987793,3.229400012062115,2.519906736449201
1.857475757598877,4.251733744307387,3.6954611432904585
1.8844752311706543,4.9675763011697995,3.8053559184108963
1.9188578128814697,5.710955365114586,4.674249056498098
1.9528522491455078,6.3974833211520945,5.805755626698954
1.9868507385253906,7.026126238516383,6.336249006805247
2.0208499431610107,7.031175692722059,6.136391758772504
2.0548593997955322,7.244853503658447,6.2334619662880755
2.0998575687408447,7.383238905055947,6.551360951655482
2.113266944885254,7.466021864056728,7.177847882777968
2.153740167617798,7.1004127152131105,7.430823169718536
2.1877424716949463,7.077046943019383,6.436007487407721
2.225741147994995,7.2429089525461166,6.330429539122292
2.2567429542541504,7.240642788639633,6.506435641643719
