time,angle_2d,angle_3d
0.012997865676879883,0.20015698492235856,0.08747948986777487
0.04169726371765137,0.27069581626565764,0.09292035738064897
0.0752861499786377,0.30186449505441715,0.042278366186423
0.1086118221282959,0.21217090794078786,0.1305355039343965
0.5123486518859863,0.22928533343463187,0.04779740166247848
0.5452158451080322,0.3778696128911747,0.09485311810990993
0.5852816104888916,0.3778696128911747,0.13621491847857214
0.6027629375457764,0.26147170983216483,0.09680002340462579
0.6227631568908691,0.25463412390442386,0.15296649309411237
0.6557674407958984,0.3014109507204239,0.041037663189825935
0.6797623634338379,0.37329667167873026,0.09985327003764155
0.7192575931549072,0.28582834839838256,0.15481378325711148
0.7468533515930176,0.37647329104575533,0.01962749047811485
0.7818529605865479,0.30140271099787697,0.17130538806262052
0.8128528594970703,0.3248152332928669,0.018284176112530304
0.8468177318572998,0.2939550950554519,0.05166362380035139
0.8838183879852295,0.21070629882595426,0.311194139189098
0.9208173751831055,0.22293057473484623,0.3988764622646386
0.9438188076019287,0.265093508491816,0.22486253591458194
0.9808189868927002,0.39478624355706415,0.23335183315839458
1.0232963562011719,0.3348379868747884,0.12117359430459373
1.0472967624664307,0.40924307385972725,0.1139484841734486
1.0818824768066406,0.2107794719269691,0.26291697296414895
1.1128816604614258,0.33590343617396456,0.17378154218215514
1.1465966701507568,0.2858601594826382,0.024474381817270796
1.179596185684204,0.2853483716093024,0.0751260833231413
1.2135965824127197,0.2599270300884484,0.11527077282352138
1.2460832595825195,0.3091110135358974,0.19686730710574807
1.2794029712677002,0.30973804349522993,0.04953949481145514
1.3124034404754639,0.25813853224917693,0.03146900162971633
1.3480665683746338,0.2971957177982745,0.038312346822976906
1.3790597915649414,0.32468179345403314,0.03286526928116018
1.4160616397857666,0.28128754857382887,0.10983657298683625
1.4460599422454834,0.22209218122364405,0.23505024519823792
1.48006010055542,0.27846607130828716,0.16264438771827372
1.5250601768493652,0.2908098318929433,0.05185596471619647
1.5500798225402832,0.21500601040338552,0.14364795274013886
1.5860595703125,0.32124111725553917,0.07051888357898406
1.6140596866607666,0.2487714661214966,0.1857441690564201
1.6465990543365479,0.3535817919107842,0.02301878862269291
1.6805999279022217,0.3799286541607785,0.10438555967800767
1.713913917541504,0.3149713259914506,0.2572807865968514
1.7459137439727783,0.33532502233578043,0.1579170075957279
1.780623197555542,0.3504802788584698,0.04115148797276902
1.812345266342163,0.42403654140414915,0.03444385458121246
1.8468656539916992,0.30157181653075327,0.10840566243970784
1.8788642883300781,0.38678015467178284,0.031049353233953525
1.9168639183044434,0.36491787153548216,0.05756971074194439
1.948864459991455,0.42164054670988094,0.11656999578093519
1.9801056385040283,0.26515124281536373,0.1256310801849736
2.0251073837280273,0.3465125158430453,0.03824645055874498
