time,angle_2d,angle_3d
0.025382518768310547,0.4687987156586644,0.19977020280418856
0.0574030876159668,0.5293926164237064,0.160292419826078
0.5149562358856201,0.5666988534622703,0.23092242435151888
0.5149562358856201,0.8191581764806699,0.4147858591150566
0.5893847942352295,0.8191581764806699,0.09809464992028438
0.5973842144012451,0.6986239956422367,0.028425998377059614
0.657426118850708,0.6986239956422367,0.09548322340316417
0.6654281616210938,0.7582295661293017,0.48893785602160733
0.6995303630828857,0.6382397587931621,0.03328389955819944
0.7235302925109863,0.8494099020859096,0.146032092453936
0.7575311660766602,0.8030651457225133,0.23211102531431038
0.7907803058624268,0.6322214773143173,0.19684805216871837
0.850780725479126,0.7851925325398383,0.23066386468767064
0.8617804050445557,0.6728480575290234,0.4862079059894029
0.9070463180541992,0.7587233749273707,0.17196888690659762
0.9340546131134033,0.6264212977652903,0.3896991346284153
0.9700527191162109,0.7696548465034141,0.1655676308444356
0.9920468330383301,0.5020548209369906,0.017583197924437854
1.0320465564727783,0.6274067865753352,0.10761532669118878
1.059593915939331,0.7972442618781486,0.15962784263183494
1.0946056842803955,0.711257159561768,0.20728320807603495
1.123605489730835,0.6284266774386538,0.12439748382220728
1.163912296295166,0.6919272167311021,0.15595991900545414
1.1919126510620117,0.5622274906089899,0.22657314735786827
1.2249119281768799,0.7171628198364033,0.27991298685293486
1.2599115371704102,0.6889827595592521,0.33510582199102146
1.288912296295166,0.4703490689569776,0.035055430325826364
1.318911075592041,0.642680344095254,0.17368619727250234
1.3534865379333496,0.6186304722850196,0.2985986075229903
1.4084892272949219,0.5874151967140904,0.20200662645279976
1.44248628616333,0.534722593237916,0.18263099109060477
1.4724862575531006,0.519653795061032,0.1005447336495422
1.4964861869812012,0.47632799563047,0.23992683732029718
1.5322647094726562,0.5887839194297726,0.21919821295895758
1.5592632293701172,0.3574984119311182,0.012822989219131387
1.5932636260986328,0.6294833322542672,0.4268606278739355
1.6234967708587646,0.5674339463930096,0.2975108667357631
1.658066987991333,0.4089486464076799,0.009311095056659724
1.6900670528411865,0.4897086520634275,0.07070268662576495
1.7256193161010742,0.5939154475834414,0.2577641567321223
1.7569067478179932,0.5817808314581328,0.36235717673349654
1.7879061698913574,0.4643106753641746,0.012978015358726225
1.8430964946746826,0.5482216435373459,0.26219869848731037
1.8540968894958496,0.5935936090741052,0.19100455571327757
1.9069831371307373,0.6434468542595368,0.43991502887618594
1.9279897212982178,0.6335103088779306,0.43006294049345684
1.971881628036499,0.6516157366435209,0.31499994312514445
1.9928743839263916,0.6163709132422355,0.2639773402896992
2.0318734645843506,0.7512736119847432,0.4321736935351055
2.05987286567688,0.8166949602056945,0.4460118840805194
2.094803810119629,0.7363268563295833,0.2834368093052433
2.1258034706115723,0.7750691368592015,0.48828364875876673
2.16226863861084,0.6659037501790692,0.42916468864052604
2.1932690143585205,0.813936463906515,0.2093224489226202
2.221619129180908,0.5235608684335205,0.1879350035457037
2.282301902770996,0.8791705816111346,0.22494976082722928
2.2983016967773438,0.8039108670297708,0.5998013248116365
2.3427329063415527,0.7280409256162841,0.1403842985685344
2.353733539581299,0.7354142151269798,0.03444082932966808
2.4049198627471924,0.8439808820837129,0.05774215286058393
2.427919626235962,0.7344657459297537,0.4975007577686483
2.467184543609619,0.856544765371126,0.3027571713109296
2.4901835918426514,0.7528126370650341,0.3825302726078803
2.5294148921966553,0.8381083622591916,0.2663035814844932
2.558415174484253,0.6626048131230675,0.025982297491623285
2.5925073623657227,0.5607251363056491,0.30827286272665333
2.6225061416625977,0.8683538804246211,0.09795774823862757
2.665506362915039,0.7342029774399634,0.08249178343993435
2.6925060749053955,0.6402202040122518,0.14032548356365737
2.7259488105773926,0.676985296822636,0.052879410848106545
2.7793445587158203,0.7015808216207517,0.008991645574923268
2.8083481788635254,0.6504435865035703,0.12057163215987998
2.837345838546753,0.7024221118426226,0.05710287281692672
2.854344606399536,0.671814296271549,0.09306249989143112
2.906477451324463,0.7209479141048689,0.3971077784917725
